longitude,latitude
35.0841034,-106.6509851
39.2039094,-76.6597094
27.9658533,-82.8001026
46.2804298,-119.2752055
40.7127281,-74.0060152
32.7762719,-96.7968559
39.2908816,-76.610759
37.3361905,-121.8905833
43.157285,-77.615214
40.7127281,-74.0060152
37.3361905,-121.8905833
38.8941543,-77.4311513
33.0136764,-96.6925096
47.6038321,-122.3300624
42.3750997,-71.1056157
40.735657,-74.1723667
42.3750997,-71.1056157
51.6878246,-114.2502063
46.8443248,-71.2743272
39.7392364,-104.9848623
47.6038321,-122.3300624
32.7762719,-96.7968559
41.8755616,-87.6244212
38.2542376,-85.759407
38.9695316,-77.3859479
42.3750997,-71.1056157
45.5228939,-122.989827
42.2625932,-71.8022934
41.3506989,-72.0773654
42.3315509,-83.0466403
42.3750997,-71.1056157
44.7858558,-63.693173
42.679273,-70.8411583
37.3361905,-121.8905833
34.055735,-117.1888961
42.4792618,-71.1522766
49.2850624,-123.13581745077204
40.5885116,-73.657861
46.8443248,-71.2743272
42.3459271,-71.5522874
46.8443248,-71.2743272
41.0414858,-74.129032
41.8755616,-87.6244212
47.6144219,-122.1923372
40.1672117,-105.1019287
39.7092262,-84.0632685
40.6938609,-89.5891008
26.1223084,-80.1433786
42.3602534,-71.0582912
34.729847,-86.5859011
41.1330485,-73.71262371614495
32.7174209,-117.1627714
35.0841034,-106.6509851
46.8443248,-71.2743272
38.6268039,-90.1994097
39.1014537,-84.5124602
40.7127281,-74.0060152
37.4443293,-122.1598465
46.2804298,-119.2752055
40.5184013,-80.1667247
42.2792625,-71.416172
33.7490987,-84.3901849
42.3602534,-71.0582912
39.9527237,-75.1635262
45.6306954,-122.6744557
39.7683331,-86.1583502
42.2586342,-87.840625
38.7150511,-90.435999
38.029306,-78.4766781
40.4416941,-79.9900861
45.6306954,-122.6744557
51.6878246,-114.2502063
42.3750997,-71.1056157
38.8941543,-77.4311513
37.3361905,-121.8905833
46.8443248,-71.2743272
40.2663107,-76.8861122
39.0992752,-76.8483061
41.8755616,-87.6244212
38.8903961,-77.0841585
47.2495798,-122.4398746
25.7742658,-80.1936589
34.729847,-86.5859011
29.9499323,-90.0701156
46.8443248,-71.2743272
33.7490987,-84.3901849
38.9340002,-76.8966397
38.8464867,-76.6969878
38.848724,-76.9238625
38.9342888,-77.1776327
38.72821225,-77.15098291295884
43.0349931,-87.922497
38.9959461,-77.0276231
40.7127281,-74.0060152
43.0481221,-76.1474244
29.7589382,-95.3676974
38.8949924,-77.0365581
35.2272,-80.843083
42.4733689,-83.2218731
40.41483,-74.2295891
33.4484367,-112.0741417
41.2587459,-95.9383758
46.8443248,-71.2743272
40.8120247,-74.1242816
46.8443248,-71.2743272
46.8443248,-71.2743272
40.2153151,-86.0263746
39.0840054,-77.1527573
44.9772995,-93.2654692
34.0536909,-118.2427666
35.2272,-80.843083
42.3750997,-71.1056157
39.1014537,-84.5124602
38.8949924,-77.0365581
41.8755616,-87.6244212
39.2908816,-76.610759
33.2442813,-86.8163773
33.9480787,-118.0691499
39.100105,-94.5781416
39.0437192,-77.4874899
41.8755616,-87.6244212
38.9695316,-77.3859479
32.753177,-97.3327459
43.78781975,-79.44753650670998
38.1061979,-122.5681191
39.729432,-104.8319196
40.7127281,-74.0060152
41.8755616,-87.6244212
39.7392364,-104.9848623
40.5220027,-111.9391003
46.8443248,-71.2743272
40.4416941,-79.9900861
46.2804298,-119.2752055
38.8949924,-77.0365581
41.8755616,-87.6244212
39.1014537,-84.5124602
35.0457219,-85.3094883
46.2804298,-119.2752055
27.9658533,-82.8001026
39.7683331,-86.1583502
42.3750997,-71.1056157
40.2688105,-74.8006895
42.3602534,-71.0582912
37.6535403,-122.4168664
37.3228934,-122.0322895
42.3602534,-71.0582912
39.4142186,-77.4109269
37.3361905,-121.8905833
40.5220027,-111.9391003
42.3459271,-71.5522874
38.9695316,-77.3859479
43.074761,-89.3837613
42.3750997,-71.1056157
46.8443248,-71.2743272
42.3222599,-83.1763145
28.5977707,-81.3510264
37.9735346,-122.5310874
32.7174209,-117.1627714
40.2070573,-74.0812506
42.3602534,-71.0582912
40.55418,-74.28600076944446
42.3602534,-71.0582912
40.7127281,-74.0060152
37.2166779,-93.2920373
40.4416941,-79.9900861
33.4484367,-112.0741417
34.1816482,-118.3258554
34.729847,-86.5859011
42.2625932,-71.8022934
42.3370414,-71.2092214
41.8755616,-87.6244212
40.7596198,-111.8867975
30.2240897,-92.0198427
43.157285,-77.615214
38.9786401,-76.492786
42.3750997,-71.1056157
46.8443248,-71.2743272
43.157285,-77.615214
51.6878246,-114.2502063
50.29979265,-107.82079439475224
40.4672587,-87.6683573
40.4416941,-79.9900861
37.0510595,-122.0146841
35.9603948,-83.9210261
43.0349931,-87.922497
39.0840054,-77.1527573
41.8755616,-87.6244212
38.9695316,-77.3859479
43.7508284,-87.71453
40.7127281,-74.0060152
32.7762719,-96.7968559
41.8755616,-87.6244212
37.496904,-122.3330573
38.9342888,-77.1776327
39.7589478,-84.1916069
36.6116174,-119.5270734
46.8443248,-71.2743272
43.6086295,-116.392326
39.9348351,-75.0307264
39.7683331,-86.1583502
40.7127281,-74.0060152
36.1622296,-86.7743531
41.8755616,-87.6244212
45.5202471,-122.6741949
44.9772995,-93.2654692
40.8254914,-73.68128200830327
30.2711286,-97.7436995
37.6535403,-122.4168664
41.8239891,-71.4128343
41.2587459,-95.9383758
38.8949924,-77.0365581
30.2711286,-97.7436995
39.1014537,-84.5124602
35.7803977,-78.6390989
41.6446205,-75.7039104
44.4521637,-64.3551639
43.6166163,-116.200886
46.8443248,-71.2743272
36.0103562,-84.2696449
34.14791,-118.7657042
41.4080534,-92.9163091
37.7648021,-121.9544387
40.3470543,-74.0643065
40.7127281,-74.0060152
38.8949924,-77.0365581
38.72821225,-77.15098291295884
37.4443293,-122.1598465
32.7174209,-117.1627714
29.7589382,-95.3676974
41.1330485,-73.71262371614495
42.3750997,-71.1056157
34.0007493,-81.0343313
37.6535403,-122.4168664
42.1014831,-72.589811
38.8949924,-77.0365581
38.9695316,-77.3859479
42.3750997,-71.1056157
46.8443248,-71.2743272
29.4246002,-98.4951405
39.7683331,-86.1583502
32.7762719,-96.7968559
36.8678592,-76.37559852679193
46.2804298,-119.2752055
42.1014831,-72.589811
38.8903961,-77.0841585
46.8443248,-71.2743272
26.715364,-80.0532942
38.9695316,-77.3859479
30.2711286,-97.7436995
38.8949924,-77.0365581
35.2272,-80.843083
37.3361905,-121.8905833
40.0289955,-75.6207651
38.8051095,-77.0470229
42.3602534,-71.0582912
41.8755616,-87.6244212
37.7742152,-87.1133304
42.1014831,-72.589811
41.764582,-72.6908547
45.8413676,-74.2168946
42.3459271,-71.5522874
38.9697458,-94.7845837
40.7127281,-74.0060152
45.452798,-62.7905136
42.3750997,-71.1056157
41.8755616,-87.6244212
40.7127281,-74.0060152
39.7392364,-104.9848623
42.2836393,-71.346996
39.0840054,-77.1527573
41.8755616,-87.6244212
37.6535403,-122.4168664
36.0998131,-80.2440518
41.2397772,-81.6381785
39.7683331,-86.1583502
41.8755616,-87.6244212
37.0300969,-76.3452057
36.0998131,-80.2440518
32.7174209,-117.1627714
46.8443248,-71.2743272
42.4396039,-76.4968019
33.9528472,-84.5496148
42.2528772,-71.0022705
40.4416941,-79.9900861
42.3602534,-71.0582912
40.7127281,-74.0060152
44.5126379,-88.0125794
34.1816482,-118.3258554
40.7127281,-74.0060152
35.996653,-78.9018053
40.7127281,-74.0060152
39.7683331,-86.1583502
36.8252277,-119.7029194
42.3602534,-71.0582912
33.3062223,-111.8413317
38.8941543,-77.4311513
28.5421109,-81.3790304
41.8755616,-87.6244212
38.951883,-92.3337366
30.2711286,-97.7436995
42.3602534,-71.0582912
42.3750997,-71.1056157
39.0840054,-77.1527573
37.7742152,-87.1133304
46.8443248,-71.2743272
34.055735,-117.1888961
41.4553232,-81.9179174
41.5910641,-93.6037149
46.2804298,-119.2752055
41.9758872,-91.6704053
42.3750997,-71.1056157
39.9527237,-75.1635262
46.8443248,-71.2743272
47.6038321,-122.3300624
41.8755616,-87.6244212
29.4246002,-98.4951405
30.2711286,-97.7436995
36.0998131,-80.2440518
34.729847,-86.5859011
35.996653,-78.9018053
40.8509333,-73.9701382
40.152331,-75.266289
46.8443248,-71.2743272
46.8443248,-71.2743272
40.7127281,-74.0060152
36.0998131,-80.2440518
38.7890522,-77.1870368
40.7281575,-74.0776417
46.8443248,-71.2743272
46.8443248,-71.2743272
42.2976601,-82.7613582
37.4443293,-122.1598465
45.5361933,-73.6077401
40.750241,-73.61187491661425
40.7127281,-74.0060152
40.0908111,-75.3832484
51.6878246,-114.2502063
38.8903961,-77.0841585
37.2333253,-121.6846349
37.2333253,-121.6846349
43.7445681,-80.0767202
46.8443248,-71.2743272
38.7890522,-77.1870368
40.7127281,-74.0060152
40.7127281,-74.0060152
40.7127281,-74.0060152
37.5600336,-122.2688522
40.7127281,-74.0060152
40.7127281,-74.0060152
42.2044693,-72.6410623
40.7127281,-74.0060152
40.7127281,-74.0060152
42.3756401,-71.2358004
40.7127281,-74.0060152
44.5645659,-123.2620435
40.7127281,-74.0060152
40.7127281,-74.0060152
40.7127281,-74.0060152
40.7127281,-74.0060152
38.72821225,-77.15098291295884
39.1434406,-77.2013705
38.9959461,-77.0276231
37.4443293,-122.1598465
29.7589382,-95.3676974
37.3361905,-121.8905833
33.4484367,-112.0741417
40.7127281,-74.0060152
39.1434406,-77.2013705
42.4917301,-71.2817947
40.7127281,-74.0060152
40.7127281,-74.0060152
46.8443248,-71.2743272
40.7127281,-74.0060152
35.2272,-80.843083
40.7596198,-111.8867975
33.5761376,-117.7258122
42.3750997,-71.1056157
34.0536909,-118.2427666
43.4984009,-81.2911804
40.7127281,-74.0060152
37.3361905,-121.8905833
39.8211225,-105.22074299044587
35.925193,-86.8689365
40.7127281,-74.0060152
42.3750997,-71.1056157
42.2625932,-71.8022934
27.9477595,-82.458444
40.7127281,-74.0060152
51.6878246,-114.2502063
46.8443248,-71.2743272
40.1105915,-75.28448701221585
42.3602534,-71.0582912
42.3750997,-71.1056157
36.1622296,-86.7743531
39.7092262,-84.0632685
40.6022059,-75.4712794
40.7596198,-111.8867975
41.7313447,-111.8348631
33.5206824,-86.8024326
38.9695316,-77.3859479
38.9583737,-77.3579805
42.3602534,-71.0582912
42.3750997,-71.1056157
41.6446205,-75.7039104
42.3750997,-71.1056157
46.8443248,-71.2743272
33.4942189,-111.9260184
38.8941543,-77.4311513
39.1670396,-86.5342881
46.8443248,-71.2743272
49.2850624,-123.13581745077204
38.7890522,-77.1870368
32.7174209,-117.1627714
49.266667,-102.283333
42.3750997,-71.1056157
49.266667,-102.283333
46.8443248,-71.2743272
41.8755616,-87.6244212
40.7281575,-74.0776417
39.1434406,-77.2013705
37.270973,-79.9414313
40.7127281,-74.0060152
42.3750997,-71.1056157
46.8443248,-71.2743272
42.3750997,-71.1056157
40.4416941,-79.9900861
47.6038321,-122.3300624
39.1626298,-76.6250756
39.9527237,-75.1635262
37.4282724,-121.9066238
39.0840054,-77.1527573
38.5714624,-76.0763177
42.3750997,-71.1056157
42.3602534,-71.0582912
34.0536909,-118.2427666
39.1434406,-77.2013705
40.8509333,-73.9701382
38.7150511,-90.435999
38.8949924,-77.0365581
33.4484367,-112.0741417
49.9584438,-110.27326
46.8443248,-71.2743272
38.9342888,-77.1776327
40.7127281,-74.0060152
47.0451022,-122.8950075
37.6535403,-122.4168664
37.4443293,-122.1598465
46.8443248,-71.2743272
39.2014405,-85.9213796
43.074761,-89.3837613
42.2681569,-83.7312291
38.8941543,-77.4311513
36.0325687,-86.7825235
41.2587459,-95.9383758
26.3013982,-98.1624501
37.4519671,-122.1779927
35.7803977,-78.6390989
38.8949924,-77.0365581
32.7174209,-117.1627714
44.3669375,-80.7272504
42.972978,-80.6953669
40.6022059,-75.4712794
16.0,121.75
40.78741555,-73.54143501297992
32.753177,-97.3327459
38.8941543,-77.4311513
41.083064,-81.518485
42.5704219,-114.4603171
32.753177,-97.3327459
40.7127281,-74.0060152
40.7127281,-74.0060152
36.8462923,-76.2929252
40.7127281,-74.0060152
39.7837304,-100.4458825
39.1432057,-94.5733988
42.4792618,-71.1522766
45.3838546,-122.7663518
39.4225192,-111.7143584
32.7174209,-117.1627714
46.2804298,-119.2752055
37.4519671,-122.1779927
38.9583737,-77.3579805
39.1928853,-76.7241371
41.8755616,-87.6244212
30.2711286,-97.7436995
42.3750997,-71.1056157
38.2542376,-85.759407
38.9342888,-77.1776327
41.239223,-81.345941
44.7858558,-63.693173
39.0840054,-77.1527573
38.8051095,-77.0470229
35.0457219,-85.3094883
39.2908816,-76.610759
43.0059455,-123.8925908
39.7392364,-104.9848623
40.0757384,-74.4041622
42.4917301,-71.2817947
32.9604305,-96.83025951893629
47.6038321,-122.3300624
47.6694141,-122.1238767
40.7127281,-74.0060152
42.3315509,-83.0466403
38.7890522,-77.1870368
46.8443248,-71.2743272
42.3750997,-71.1056157
37.6535403,-122.4168664
42.3750997,-71.1056157
40.7127281,-74.0060152
39.1434406,-77.2013705
38.7877791,-90.6747372
41.5051613,-81.6934446
37.7648021,-121.9544387
61.2163129,-149.8948523
46.2804298,-119.2752055
49.0139234,-57.5986531
29.7589382,-95.3676974
38.9786401,-76.492786
37.4863239,-122.2325233
38.9342888,-77.1776327
39.944784,-83.2688045
42.3602534,-71.0582912
45.0761409,-93.1666945
42.3602534,-71.0582912
34.0553813,-117.7517496
38.9013729,-77.2651762
46.2804298,-119.2752055
42.3750997,-71.1056157
30.2711286,-97.7436995
41.1832679,-96.0324044
34.0536909,-118.2427666
43.074761,-89.3837613
44.9861176,-93.3784618
31.1393439,-85.5191005
39.7837304,-100.4458825
51.6878246,-114.2502063
39.1434406,-77.2013705
39.1731621,-77.2716502
44.5126379,-88.0125794
40.7127281,-74.0060152
35.7803977,-78.6390989
38.9342888,-77.1776327
42.3750997,-71.1056157
44.5126379,-88.0125794
38.882334,-77.1710914
37.496904,-122.3330573
38.9342888,-77.1776327
46.8443248,-71.2743272
39.9527237,-75.1635262
39.820309249999994,-84.05101746541155
38.9013729,-77.2651762
39.5261206,-119.8126581
39.7837304,-100.4458825
38.9819845,-77.12423413116392
32.7174209,-117.1627714
32.7174209,-117.1627714
38.9342888,-77.1776327
41.5910641,-93.6037149
43.0059455,-123.8925908
38.6268039,-90.1994097
42.3602534,-71.0582912
35.7883046,-78.7811964
38.9342888,-77.1776327
46.8443248,-71.2743272
43.0059455,-123.8925908
47.6038321,-122.3300624
39.1434406,-77.2013705
37.5385087,-77.43428
38.9342888,-77.1776327
39.7837304,-100.4458825
46.8443248,-71.2743272
26.318342,-80.0996306
40.7127281,-74.0060152
41.8755616,-87.6244212
37.3361905,-121.8905833
34.729847,-86.5859011
39.7837304,-100.4458825
46.8443248,-71.2743272
46.8443248,-71.2743272
38.8941543,-77.4311513
43.0059455,-123.8925908
36.7014631,-118.7559974
30.2711286,-97.7436995
44.4521637,-64.3551639
42.3315509,-83.0466403
46.8443248,-71.2743272
47.6144219,-122.1923372
38.9342888,-77.1776327
38.8941543,-77.4311513
47.9960267,-53.8155345
32.7762719,-96.7968559
46.8443248,-71.2743272
46.8443248,-71.2743272
43.0059455,-123.8925908
26.3586885,-80.0830984
38.8949924,-77.0365581
46.2804298,-119.2752055
29.4246002,-98.4951405
38.5131989,-90.4400578
39.9527237,-75.1635262
44.3669375,-80.7272504
41.8755616,-87.6244212
46.8443248,-71.2743272
42.3750997,-71.1056157
35.1490215,-90.0516285
38.7251776,-105.6077167
42.3602534,-71.0582912
38.9695316,-77.3859479
44.9772995,-93.2654692
37.3361905,-121.8905833
35.89212155,-78.87154641285423
47.6144219,-122.1923372
37.4863239,-122.2325233
33.7490987,-84.3901849
42.3602534,-71.0582912
46.8443248,-71.2743272
40.7127281,-74.0060152
44.8546856,-93.470786
40.126139,-82.9295287
33.7490987,-84.3901849
40.8509333,-73.9701382
42.5584264,-71.268947
38.8949924,-77.0365581
42.3756401,-71.2358004
46.8443248,-71.2743272
39.7683331,-86.1583502
38.9342888,-77.1776327
32.7174209,-117.1627714
46.8443248,-71.2743272
42.3602534,-71.0582912
39.193919550000004,-76.87477229012376
39.2673284,-76.7983067
42.5464828,-71.1736669
32.7174209,-117.1627714
41.8755616,-87.6244212
42.3602534,-71.0582912
46.8443248,-71.2743272
42.5464828,-71.1736669
38.6268039,-90.1994097
41.8755616,-87.6244212
38.2641725,-76.453107
42.3750997,-71.1056157
38.8949924,-77.0365581
33.0136764,-96.6925096
38.8949924,-77.0365581
35.7883046,-78.7811964
37.2333253,-121.6846349
40.3492744,-74.6592958
37.504936,-122.2618236
32.3140354,-106.7798078
39.193919550000004,-76.87477229012376
37.2333253,-121.6846349
33.0136764,-96.6925096
46.8443248,-71.2743272
32.7762719,-96.7968559
37.3228934,-122.0322895
41.6362152,-70.934205
39.193919550000004,-76.87477229012376
37.3361905,-121.8905833
38.9013729,-77.2651762
38.9342888,-77.1776327
42.2681569,-83.7312291
46.8443248,-71.2743272
42.3602534,-71.0582912
37.3361905,-121.8905833
46.8443248,-71.2743272
